District	Municipality	Ward	Partner Organization	Implementing Partner	Funding Organisation	Sector	Activity Type	Name of the Infrastructure	Activity Detail	Curriculum (for Trainings)	Activity Status	Unit (Indicator)	Planned#	Reached#	GaNaPa_Code	GaPaN_Ward_Code
Kavrepalanchok	Panchkhal	6	UNDP	CTEVT	Government of Japan	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (other curriculums, specify in Activity Detail)"	"5 Days training,CTEVT,Batch 3"		Completed	individuals	30	30	24011	24011-6
Kavrepalanchok	Panchkhal	6	UNDP	CTEVT	Government of Japan	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (other curriculums, specify in Activity Detail)"	"5 Days training,CTEVT,Batch 2"		Completed	individuals	30	30	24011	24011-6
Kavrepalanchok	Panchkhal	6	UNDP	CTEVT	Government of Japan	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (other curriculums, specify in Activity Detail)"	"5 Days training,CTEVT,Batch 1"		Completed	individuals	30	30	24011	24011-6
Kavrepalanchok	Panchkhal	6	UNDP	CTEVT	Government of Japan	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (other curriculums, specify in Activity Detail)"	"5 Days training,CTEVT,Batch 3"		Completed	individuals	30	30	24011	24011-6
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	46	46	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	46	46	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	35	35	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	35	35	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	23	23	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	23	23	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	20	20	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	20	20	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	15	15	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	15	15	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	9	9	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	9	9	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	8	8	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	8	8	24011	24011-13
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	7	7	24011	24011-13
Kavrepalanchok	Panchkhal	12	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	7	7	24011	24011-12
Kavrepalanchok	Panchkhal	13	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on construction	Construction	Cement Blocks		Completed	households	7	7	24011	24011-13
Kavrepalanchok	Panchkhal	6	SCI	CWISH	SCI	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Na	orientation/training to VCPC and child clubs	SCI & GOVs standard guidlines	Completed	individuals	10		24011	24011-6
Kavrepalanchok	Panchkhal	13	Garuda-N	Garuda-N	Garuda France	Education	Reconstruction - Classrooms	Shree Ganga Primary School	Reconstruction of EQ resistance structure		Completed	classrooms	7		24011	24011-13
Kavrepalanchok	Panchkhal	12	Navjyoti	NC	"TDH Germany, Caritas Italiana"	Rural Housing and Community Infrastructure	Support - In kind/material support on repair and retrofit	Construction	Cement Blocks		Completed	households	7	7	24011	24011-12
Kavrepalanchok	Panchkhal	13	Garuda-N	Garuda-N	Garuda France	"Water, Sanitation and Hygiene"	Construction - WASH facilities in public places	Shree Ganga Primary School	construction of RCC EQ Resistnce structures		Completed	facilities	6		24011	24011-13
Kavrepalanchok	Panchkhal	11	Garuda-N	Garuda-N	Nepal Now/ Association Ganesha Suisse	Education	Reconstruction - Classrooms	Shree Samaj Sudhar Primary School	Reconstruction of EQ resistance structure		Completed	classrooms	4		24011	24011-11
Kavrepalanchok	Panchkhal	11	Garuda-N	Garuda-N	Nepal Now/ Association Ganesha Suisse	"Water, Sanitation and Hygiene"	Construction - WASH facilities in public places	Shree Samaj Sudhar Primary School	construction of RCC EQ Resistnce structures		Completed	facilities	3		24011	24011-11
Kavrepalanchok	Panchkhal	3	BVBM	BVBM	BVBM	Rural Housing and Community Infrastructure	Support - GoN reconstruction grant (Tranche I)	Tranche I			Completed	households	8	8	24011	24011-3
Kavrepalanchok	Panchkhal	3	BVBM	BVBM	BVBM	Rural Housing and Community Infrastructure	Support - GoN reconstruction grant (Tranche II)	Tranche II			Completed	households	33	33	24011	24011-3
Kavrepalanchok	Panchkhal	4	BVBM	BVBM	BVBM	Rural Housing and Community Infrastructure	Support - GoN reconstruction grant (Tranche I)	Tranche I			Completed	households	6	6	24011	24011-4
Kavrepalanchok	Panchkhal	4	BVBM	BVBM	BVBM	Rural Housing and Community Infrastructure	Support - GoN reconstruction grant (Tranche II)	Tranche II			Completed	households	77	77	24011	24011-4
Kavrepalanchok	Panchkhal	6	SCI	CWISH	SCI	Education	Reconstruction - Other infrastructures	Na	Support to establish child friendly space	SCI & GOVs standard guidlines	Completed	constructions	40	33	24011	24011-6
Kavrepalanchok	Panchkhal	9	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	27	25	24011	24011-9
Kavrepalanchok	Panchkhal	6	SCI	CWISH	SCI	Social Protection	Awareness - Child Protection	Na	Psychosocial counseling support	SCI & GOVs standard guidlines	Completed	individuals	20	7	24011	24011-6
Kavrepalanchok	Panchkhal	2	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	15	1	24011	24011-2
Kavrepalanchok	Panchkhal	2	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	13	1	24011	24011-2
Kavrepalanchok	Panchkhal	8	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	8	1	24011	24011-8
Kavrepalanchok	Panchkhal	6	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	7	1	24011	24011-6
Kavrepalanchok	Panchkhal	12	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	7	7	24011	24011-12
Kavrepalanchok	Panchkhal	10	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	7	7	24011	24011-10
Kavrepalanchok	Panchkhal	10	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	6	6	24011	24011-10
Kavrepalanchok	Panchkhal	12	WeWorld	NAN	We World Onus	Education	Reconstruction - Classrooms	Bhuwaneshwori L.S.S./ECD and 2 two roomed building construction	1 roomed ECD building construction and 2 two roomed school building construction		Completed	classrooms	5		24011	24011-12
Kavrepalanchok	Panchkhal	6	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	5	5	24011	24011-6
Kavrepalanchok	Panchkhal	9	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	5	5	24011	24011-9
Kavrepalanchok	Panchkhal	5	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	4	4	24011	24011-5
Kavrepalanchok	Panchkhal	12	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	3	3	24011	24011-12
Kavrepalanchok	Panchkhal	12	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	3	3	24011	24011-12
Kavrepalanchok	Panchkhal	9	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	3	3	24011	24011-9
Kavrepalanchok	Panchkhal	5	WeWorld	NAN	We World Onus	Education	Reconstruction - Classrooms	Ganesh S.S./2 roomed building construction	1 two roomed school building construction		Completed	classrooms	2		24011	24011-5
Kavrepalanchok	Panchkhal	4	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	2	2	24011	24011-4
Kavrepalanchok	Panchkhal	6	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	2	2	24011	24011-6
Kavrepalanchok	Panchkhal	6	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	2	2	24011	24011-6
Kavrepalanchok	Panchkhal	8	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	2	2	24011	24011-8
Kavrepalanchok	Panchkhal	2	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	2	2	24011	24011-2
Kavrepalanchok	Panchkhal	5	WeWorld	NAN	We World Onus	Education	Reconstruction - Classrooms	JanaUddar P.S./ ECD construction	1 roomed ECD building construction		Completed	classrooms	1		24011	24011-5
Kavrepalanchok	Panchkhal	12	WeWorld	NAN	We World Onus	Education	Reconstruction - Classrooms	Jana Bhawana P.S./ECD construction	1 roomed ECD building construction		Completed	classrooms	1		24011	24011-12
Kavrepalanchok	Panchkhal	5	WeWorld	NAN	We World Onus	Education	Retrofitting/Maintenance - Other education infrastructure	Ganesh S.S./classroom repair	Classroom Repair		Completed	constructions	1		24011	24011-5
Kavrepalanchok	Panchkhal	12	WeWorld	NAN	We World Onus	Education	Retrofitting/Maintenance - Other education infrastructure	Bhuwaneshwori L.S.S./classroom repair	Classroom Repair		Completed	constructions	1		24011	24011-12
Kavrepalanchok	Panchkhal	5	WeWorld	NAN	We World Onus	Education	Retrofitting/Maintenance - Other education infrastructure	Janauddar P.S./classroom repair	Classroom Repair		Completed	constructions	1		24011	24011-5
Kavrepalanchok	Panchkhal	12	WeWorld	NAN	We World Onus	Education	Retrofitting/Maintenance - Other education infrastructure	Janabhawana P.S./classroom repair	Classroom Repair		Completed	constructions	1		24011	24011-12
Kavrepalanchok	Panchkhal	5	WeWorld	NAN	We World Onus	Education	Retrofitting/Maintenance - Other education infrastructure	Bhamarkot L.S.S./Classroom Repair	Classroom Repair		Completed	constructions	1		24011	24011-5
Kavrepalanchok	Panchkhal	10	WeWorld	NAN	We World Onus	Education	Retrofitting/Maintenance - Other education infrastructure	Mahankal S.S./ Classroom repair	Classroom Repair		Completed	constructions	1		24011	24011-10
Kavrepalanchok	Panchkhal	6	WeWorld	NAN	We World Onus	Education	Retrofitting/Maintenance - Other education infrastructure	Bhabisya Ujjwal P.S./Classroom Repair	Classroom Repair		Completed	constructions	1		24011	24011-6
Kavrepalanchok	Panchkhal	4	WeWorld	NAN	We World Onus	Education	Retrofitting/Maintenance - Other education infrastructure	Samajkalyan P.S./Classroom Repair	Classroom Repair		Completed	constructions	1		24011	24011-4
Kavrepalanchok	Panchkhal	4	UNDP	CTEVT	UNDP	Rural Housing and Community Infrastructure	Construction - Demonstration Construction	House	Brick masonry with cement mortar technology house with 1 room		Completed	constructions	1	1	24011	24011-4
Kavrepalanchok	Panchkhal	4	UNDP	CTEVT	UNDP	Rural Housing and Community Infrastructure	Construction - Demonstration Construction	House	GI wire containment technology house with 1 room		Completed	constructions	1	0	24011	24011-4
Kavrepalanchok	Panchkhal	4	UNDP	CTEVT	UNDP	Rural Housing and Community Infrastructure	Construction - Demonstration Construction	House	Brick masonry with cement mortar technology house with 1 room		Completed	constructions	1	1	24011	24011-4
Kavrepalanchok	Panchkhal	4	UNDP	CTEVT	UNDP	Rural Housing and Community Infrastructure	Construction - Demonstration Construction	House	GI wire containment technology house with 1 room		Completed	constructions	1	0	24011	24011-4
Kavrepalanchok	Panchkhal	5	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	1	1	24011	24011-5
Kavrepalanchok	Panchkhal	3	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	1	1	24011	24011-3
Kavrepalanchok	Panchkhal	8	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	1	1	24011	24011-8
Kavrepalanchok	Panchkhal	8	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	1	1	24011	24011-8
Kavrepalanchok	Panchkhal	12	NN	SAGARMATHA	NN	Rural Housing and Community Infrastructure	Capacity building - Short training for mason		"Masons (7 days DUDBC, rural or urban)"		Completed	individuals	1	1	24011	24011-12
